state,country,latitude,longitude,date,case,death,recovered,iso_a3,source
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-18,1268,47,338,BIH,jhu
,Botswana,-22.3285,24.6849,2020-04-18,15,1,0,BWA,jhu
,Brazil,-14.235,-51.9253,2020-04-18,36658,2354,14026,BRA,jhu
,Brunei,4.5353,114.7277,2020-04-18,137,1,113,BRN,jhu
,Bulgaria,42.7339,25.4858,2020-04-18,878,41,153,BGR,jhu
,Burkina Faso,12.2383,-1.5616,2020-04-18,565,36,321,BFA,jhu
,Burma,21.9162,95.956,2020-04-18,98,5,5,MMR,jhu
,Burundi,-3.3731,29.9189,2020-04-18,5,1,0,BDI,jhu
,Cabo Verde,16.5388,-23.0418,2020-04-18,58,1,1,CPV,jhu
,Cambodia,11.55,104.9167,2020-04-18,122,0,103,KHM,jhu
,Cameroon,3.848,11.5021,2020-04-18,1017,22,177,CMR,jhu
,Central African Republic,6.6111,20.9394,2020-04-18,12,0,4,CAF,jhu
,Chad,15.4542,18.7322,2020-04-18,33,0,8,TCD,jhu
,Chile,-35.6751,-71.543,2020-04-18,10598,126,4035,CHL,jhu
Anhui,China,31.8257,117.2264,2020-04-18,991,6,984,CHN,jhu
Beijing,China,40.1824,116.4142,2020-04-18,593,8,509,CHN,jhu
Chongqing,China,30.0572,107.874,2020-04-18,579,6,570,CHN,jhu
Fujian,China,26.0789,117.9874,2020-04-18,355,1,336,CHN,jhu
Gansu,China,35.7518,104.2861,2020-04-18,139,2,137,CHN,jhu
Guangdong,China,23.3417,113.4244,2020-04-18,1579,8,1482,CHN,jhu
Guangxi,China,23.8298,108.7881,2020-04-18,254,2,252,CHN,jhu
Guizhou,China,26.8154,106.8748,2020-04-18,146,2,144,CHN,jhu
Hainan,China,19.1959,109.7453,2020-04-18,168,6,162,CHN,jhu
Heilongjiang,China,47.862,127.7615,2020-04-18,892,13,472,CHN,jhu
Hong Kong,China,22.3,114.2,2020-04-18,1024,4,568,CHN,jhu
Hubei,China,30.9756,112.2707,2020-04-18,68128,4512,63494,CHN,jhu
Hunan,China,27.6104,111.7088,2020-04-18,1019,4,1015,CHN,jhu
Inner Mongolia,China,44.0935,113.9448,2020-04-18,193,1,104,CHN,jhu
Jiangsu,China,32.9711,119.455,2020-04-18,653,0,643,CHN,jhu
Jiangxi,China,27.614,115.7221,2020-04-18,937,1,936,CHN,jhu
Jilin,China,43.6661,126.1923,2020-04-18,102,1,97,CHN,jhu
Liaoning,China,41.2956,122.6085,2020-04-18,146,2,142,CHN,jhu
Macau,China,22.1667,113.55,2020-04-18,45,0,17,CHN,jhu
Ningxia,China,37.2692,106.1655,2020-04-18,75,0,75,CHN,jhu
Qinghai,China,35.7452,95.9956,2020-04-18,18,0,18,CHN,jhu
Shaanxi,China,35.1917,108.8701,2020-04-18,256,3,252,CHN,jhu
Shandong,China,36.3427,118.1498,2020-04-18,787,7,765,CHN,jhu
Shanghai,China,31.202,121.4491,2020-04-18,628,7,512,CHN,jhu
Shanxi,China,37.5777,112.2922,2020-04-18,197,0,135,CHN,jhu
Sichuan,China,30.6171,102.7103,2020-04-18,561,3,553,CHN,jhu
Tianjin,China,39.3054,117.323,2020-04-18,189,3,173,CHN,jhu
Tibet,China,31.6927,88.0924,2020-04-18,1,0,1,CHN,jhu
Xinjiang,China,41.1129,85.2401,2020-04-18,76,3,73,CHN,jhu
Yunnan,China,24.974,101.487,2020-04-18,184,2,177,CHN,jhu
Zhejiang,China,29.1832,120.0934,2020-04-18,1268,1,1246,CHN,jhu
,Colombia,4.5709,-74.2973,2020-04-18,3621,166,634,COL,jhu
,Comoros,-11.6455,43.3333,2020-04-18,0,0,0,COM,jhu
,Congo (Brazzaville),-0.228,15.8277,2020-04-18,143,6,11,COG,jhu
,Congo (Kinshasa),-4.0383,21.7587,2020-04-18,307,25,26,COD,jhu
,Costa Rica,9.7489,-83.7534,2020-04-18,655,4,97,CRI,jhu
,Cote d'Ivoire,7.54,-5.5471,2020-04-18,801,8,239,CIV,jhu
,Croatia,45.1,15.2,2020-04-18,1832,39,615,HRV,jhu
,Cuba,21.521757,-77.78116700000002,2020-04-18,986,32,227,CUB,jhu
,Cyprus,35.1264,33.4299,2020-04-18,761,12,79,CYP,jhu
,Czechia,49.8175,15.473,2020-04-18,6606,181,1227,CZE,jhu
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-18,184,0,173,DNK,jhu
Greenland,Denmark,71.7069,-42.6043,2020-04-18,11,0,11,DNK,jhu
,Denmark,56.2639,9.5018,2020-04-18,7242,346,3847,DNK,jhu
,Diamond Princess,0.0,0.0,2020-04-18,712,13,644,cruise,jhu
,Djibouti,11.8251,42.5903,2020-04-18,732,2,76,DJI,jhu
,Dominica,15.415,-61.371,2020-04-18,16,0,8,DMA,jhu
,Dominican Republic,18.7357,-70.1627,2020-04-18,4335,217,312,DOM,jhu
,Ecuador,-1.8312,-78.1834,2020-04-18,9022,456,1008,ECU,jhu
,Egypt,26.820553000000004,30.802498,2020-04-18,3032,224,701,EGY,jhu
,El Salvador,13.7942,-88.8965,2020-04-18,190,7,43,SLV,jhu
,Equatorial Guinea,1.6508,10.2679,2020-04-18,79,0,4,GNQ,jhu
,Eritrea,15.1794,39.7823,2020-04-18,39,0,3,ERI,jhu
,Estonia,58.5953,25.0136,2020-04-18,1512,38,162,EST,jhu
,Eswatini,-26.5225,31.4659,2020-04-18,22,1,8,SWZ,jhu
,Ethiopia,9.145,40.4897,2020-04-18,105,3,16,ETH,jhu
,Fiji,-17.7134,178.065,2020-04-18,17,0,0,FJI,jhu
,Finland,61.92411,25.748151,2020-04-18,3681,90,1700,FIN,jhu
French Guiana,France,3.9339,-53.1258,2020-04-18,96,0,64,FRA,jhu
French Polynesia,France,-17.6797,149.4068,2020-04-18,55,0,2,FRA,jhu
Guadeloupe,France,16.265,-61.551,2020-04-18,148,8,73,FRA,jhu
Martinique,France,14.6415,-61.0242,2020-04-18,158,8,73,FRA,jhu
Mayotte,France,-12.8275,45.166244,2020-04-18,254,4,117,FRA,jhu
New Caledonia,France,-20.904305,165.618042,2020-04-18,18,0,14,FRA,jhu
Reunion,France,-21.1151,55.5364,2020-04-18,407,0,237,FRA,jhu
Saint Barthelemy,France,17.9,-62.8333,2020-04-18,6,0,5,FRA,jhu
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-18,1,0,0,FRA,jhu
St Martin,France,18.0708,-63.0501,2020-04-18,37,2,19,FRA,jhu
,France,46.2276,2.2137,2020-04-18,146906,19303,35379,FRA,jhu
,Gabon,-0.8037,11.6094,2020-04-18,108,1,7,GAB,jhu
,Gambia,13.4432,-15.3101,2020-04-18,9,1,2,GMB,jhu
,Georgia,42.3154,43.3569,2020-04-18,388,4,86,GEO,jhu
,Germany,51.165691,10.451526,2020-04-18,143342,4459,85400,DEU,jhu
,Ghana,7.9465,-1.0232,2020-04-18,834,9,99,GHA,jhu
,Greece,39.0742,21.8243,2020-04-18,2235,110,269,GRC,jhu
,Grenada,12.1165,-61.679,2020-04-18,14,0,6,GRD,jhu
,Guatemala,15.7835,-90.2308,2020-04-18,235,7,21,GTM,jhu
,Guinea,9.9456,-9.6966,2020-04-18,518,3,65,GIN,jhu
,Guinea-Bissau,11.8037,-15.1804,2020-04-18,46,0,0,GNB,jhu
,Guyana,4.860416000000002,-58.93018000000001,2020-04-18,63,6,9,GUY,jhu
,Haiti,18.9712,-72.2852,2020-04-18,44,3,0,HTI,jhu
,Holy See,41.9029,12.4534,2020-04-18,8,0,2,VAT,jhu
,Honduras,15.2,-86.2419,2020-04-18,457,46,10,HND,jhu
,Hungary,47.1625,19.5033,2020-04-18,1834,172,231,HUN,jhu
,Iceland,64.9631,-19.0208,2020-04-18,1760,9,1291,ISL,jhu
,India,20.593684,78.96288,2020-04-18,15722,521,2463,IND,jhu
,Indonesia,-0.7893,113.9213,2020-04-18,6248,535,631,IDN,jhu
,Iran,32.427908,53.68804599999999,2020-04-18,80868,5031,55987,IRN,jhu
,Iraq,33.223191,43.679291,2020-04-18,1513,82,953,IRQ,jhu
,Ireland,53.1424,-7.6921,2020-04-18,14758,571,77,IRL,jhu
,Israel,31.046051,34.851612,2020-04-18,13265,164,3456,ISR,jhu
,Italy,41.87194,12.56738,2020-04-18,175925,23227,44927,ITA,jhu
,Jamaica,18.1096,-77.2975,2020-04-18,163,5,25,JAM,jhu
,Japan,36.204824,138.252924,2020-04-18,10548,236,1069,JPN,jhu
,Jordan,31.24,36.51,2020-04-18,413,7,269,JOR,jhu
,Kazakhstan,48.0196,66.9237,2020-04-18,1615,17,377,KAZ,jhu
,Kenya,-0.0236,37.9062,2020-04-18,262,12,60,KEN,jhu
,"Korea, South",35.90775700000001,127.766922,2020-04-18,10653,232,7937,KOR,jhu
,Kosovo,42.602636,20.902977,2020-04-18,480,12,84,RKS,jhu
,Kuwait,29.31166,47.481766,2020-04-18,1751,6,280,KWT,jhu
,Kyrgyzstan,41.20438,74.766098,2020-04-18,506,5,130,KGZ,jhu
,Laos,19.85627,102.495496,2020-04-18,19,0,2,LAO,jhu
,Latvia,56.8796,24.6032,2020-04-18,712,5,88,LVA,jhu
,Lebanon,33.8547,35.8623,2020-04-18,672,21,99,LBN,jhu
,Lesotho,-29.61,28.2336,2020-04-18,0,0,0,LSO,jhu
,Liberia,6.4280550000000005,-9.429499,2020-04-18,76,7,7,LBR,jhu
,Libya,26.3351,17.228331,2020-04-18,49,1,11,LBY,jhu
,Liechtenstein,47.14,9.55,2020-04-18,79,1,77,LIE,jhu
,Lithuania,55.1694,23.8813,2020-04-18,1239,33,228,LTU,jhu
,Luxembourg,49.8153,6.1296,2020-04-18,3537,72,601,LUX,jhu
,MS Zaandam,0.0,0.0,2020-04-18,9,2,0,cruise,jhu
,Madagascar,-18.766947,46.869107,2020-04-18,120,0,35,MDG,jhu
,Malawi,-13.2543,34.3015,2020-04-18,17,2,3,MWI,jhu
,Malaysia,4.210483999999999,101.975766,2020-04-18,5305,88,3102,MYS,jhu
,Maldives,3.2028,73.2207,2020-04-18,35,0,16,MDV,jhu
,Mali,17.570692,-3.996166000000001,2020-04-18,216,13,41,MLI,jhu
,Malta,35.9375,14.3754,2020-04-18,426,3,99,MLT,jhu
,Mauritania,21.0079,-10.9408,2020-04-18,7,1,2,MRT,jhu
,Mauritius,-20.348404,57.552152,2020-04-18,325,9,180,MUS,jhu
,Mexico,23.6345,-102.5528,2020-04-18,7497,650,2125,MEX,jhu
,Moldova,47.4116,28.3699,2020-04-18,2378,57,391,MDA,jhu
,Monaco,43.7333,7.4167,2020-04-18,94,3,22,MCO,jhu
,Mongolia,46.8625,103.8467,2020-04-18,31,0,5,MNG,jhu
,Montenegro,42.708678000000006,19.37439,2020-04-18,307,5,55,MNE,jhu
,Morocco,31.7917,-7.0926,2020-04-18,2685,137,314,MAR,jhu
,Namibia,-22.9576,18.4904,2020-04-18,16,0,6,NAM,jhu
,Nepal,28.1667,84.25,2020-04-18,31,0,2,NPL,jhu
Aruba,Netherlands,12.5211,-69.9683,2020-04-18,96,2,44,NLD,jhu
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-18,3,0,0,NLD,jhu
Curacao,Netherlands,12.1696,-68.99,2020-04-18,14,1,11,NLD,jhu
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-18,64,9,12,NLD,jhu
,Netherlands,52.1326,5.2913,2020-04-18,31589,3601,0,NLD,jhu
,New Zealand,-40.9006,174.886,2020-04-18,1422,11,867,NZL,jhu
,Nicaragua,12.865416,-85.207229,2020-04-18,9,2,6,NIC,jhu
,Niger,17.607789,8.081666,2020-04-18,639,19,113,NER,jhu
,Nigeria,9.082,8.6753,2020-04-18,542,19,166,NGA,jhu
,North Macedonia,41.6086,21.7453,2020-04-18,1170,49,164,MKD,jhu
,Norway,60.472,8.4689,2020-04-18,7036,164,32,NOR,jhu
,Oman,21.512583,55.92325500000001,2020-04-18,1180,6,176,OMN,jhu
,Pakistan,30.3753,69.3451,2020-04-18,8348,168,1868,PAK,jhu
,Panama,8.538,-80.7821,2020-04-18,4210,116,122,PAN,jhu
,Papua New Guinea,-6.314993,143.95555,2020-04-18,7,0,0,PNG,jhu
,Paraguay,-23.4425,-58.4438,2020-04-18,202,8,35,PRY,jhu
,Peru,-9.19,-75.0152,2020-04-18,14420,348,6684,PER,jhu
,Philippines,12.879721,121.774017,2020-04-18,6087,397,516,PHL,jhu
,Poland,51.9194,19.1451,2020-04-18,8742,347,981,POL,jhu
,Portugal,39.3999,-8.2245,2020-04-18,19685,687,610,PRT,jhu
,Qatar,25.3548,51.1839,2020-04-18,5008,8,510,QAT,jhu
,Romania,45.9432,24.9668,2020-04-18,8418,421,1730,ROU,jhu
,Russia,61.52401,105.318756,2020-04-18,36793,313,3057,RUS,jhu
,Rwanda,-1.9403,29.8739,2020-04-18,144,0,69,RWA,jhu
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-18,14,0,0,KNA,jhu
,Saint Lucia,13.9094,-60.9789,2020-04-18,15,0,11,LCA,jhu
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-18,12,0,1,VCT,jhu
,San Marino,43.9424,12.4578,2020-04-18,455,39,60,SMR,jhu
,Sao Tome and Principe,0.1864,6.6131,2020-04-18,4,0,0,STP,jhu
,Saudi Arabia,23.885942,45.079162,2020-04-18,8274,92,1329,SAU,jhu
,Senegal,14.4974,-14.4524,2020-04-18,350,3,211,SEN,jhu
,Serbia,44.0165,21.0059,2020-04-18,5994,117,637,SRB,jhu
,Seychelles,-4.6796,55.492,2020-04-18,11,0,5,SYC,jhu
,Sierra Leone,8.460555000000001,-11.779889,2020-04-18,30,0,0,SLE,jhu
,Singapore,1.2833,103.8333,2020-04-18,5992,11,740,SGP,jhu
,Slovakia,48.669,19.699,2020-04-18,1089,11,213,SVK,jhu
,Slovenia,46.1512,14.9955,2020-04-18,1317,70,190,SVN,jhu
,Somalia,5.152149,46.199616,2020-04-18,135,7,2,SOM,jhu
,South Africa,-30.5595,22.9375,2020-04-18,3034,52,903,ZAF,jhu
,South Sudan,6.877000000000002,31.307,2020-04-18,4,0,0,SSD,jhu
,Spain,40.463667,-3.74922,2020-04-18,191726,20043,74797,ESP,jhu
,Sri Lanka,7.873054,80.77179699999998,2020-04-18,254,7,86,LKA,jhu
,Sudan,12.8628,30.2176,2020-04-18,66,10,6,SDN,jhu
,Suriname,3.9193,-56.0278,2020-04-18,10,1,6,SUR,jhu
,Sweden,60.128161,18.643501,2020-04-18,14275,2013,0,SWE,jhu
,Switzerland,46.8182,8.2275,2020-04-18,27404,1368,17100,CHE,jhu
,Taiwan*,23.7,121.0,2020-04-18,398,6,178,TWN,jhu
,Tajikistan,38.861,71.2761,2020-04-18,0,0,0,TJK,jhu
,Tanzania,-6.369028,34.888822,2020-04-18,147,5,11,TZA,jhu
,Thailand,15.870032,100.992541,2020-04-18,2733,47,1787,THA,jhu
,Togo,8.6195,0.8248,2020-04-18,84,5,49,TGO,jhu
,Trinidad and Tobago,10.6918,-61.2225,2020-04-18,114,8,21,TTO,jhu
,Tunisia,33.886917,9.537499,2020-04-18,864,37,43,TUN,jhu
,Turkey,38.9637,35.2433,2020-04-18,82329,1890,10453,TUR,jhu
,US,40.0,-100.0,2020-04-18,730337,41594,64840,USA,jhu
,Uganda,1.373333,32.290275,2020-04-18,55,0,22,UGA,jhu
,Ukraine,48.3794,31.1656,2020-04-18,5106,133,275,UKR,jhu
,United Arab Emirates,23.424076,53.847818,2020-04-18,6302,37,1188,ARE,jhu
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-18,3,0,1,GBR,jhu
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-18,83,5,35,GBR,jhu
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-18,4,0,2,GBR,jhu
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-18,61,1,7,GBR,jhu
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-18,484,21,73,GBR,jhu
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-18,11,0,3,GBR,jhu
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-18,132,0,111,GBR,jhu
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-18,297,6,180,GBR,jhu
Montserrat,United Kingdom,16.742498,-62.187366,2020-04-18,11,0,2,GBR,jhu
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-18,11,1,0,GBR,jhu
,United Kingdom,55.3781,-3.4360000000000004,2020-04-18,121437,18047,0,GBR,jhu
,Uruguay,-32.5228,-55.7658,2020-04-18,517,9,298,URY,jhu
,Uzbekistan,41.377491,64.585262,2020-04-18,1490,5,194,UZB,jhu
,Venezuela,6.4238,-66.5897,2020-04-18,227,9,113,VEN,jhu
,Vietnam,14.058324,108.277199,2020-04-18,268,0,201,VNM,jhu
,West Bank and Gaza,31.9522,35.2332,2020-04-18,313,2,69,PSE,jhu
,Western Sahara,24.2155,-12.8858,2020-04-18,6,0,0,ESH,jhu
,Yemen,15.552727,48.516388,2020-04-18,1,0,0,YEM,jhu
,Zambia,-13.133897,27.849332,2020-04-18,57,2,33,ZMB,jhu
,Zimbabwe,-19.015438,29.154857,2020-04-18,25,3,2,ZWE,jhu
,Afghanistan,33.93911,67.709953,2020-04-19,996,33,131,AFG,jhu
,Albania,41.1533,20.1683,2020-04-19,562,26,314,ALB,jhu
,Algeria,28.0339,1.6596,2020-04-19,2629,375,1047,DZA,jhu
,Andorra,42.5063,1.5218,2020-04-19,713,36,235,AND,jhu
,Angola,-11.2027,17.8739,2020-04-19,24,2,6,AGO,jhu
,Antigua and Barbuda,17.0608,-61.7964,2020-04-19,23,3,3,ATG,jhu
,Argentina,-38.4161,-63.6167,2020-04-19,2839,132,709,ARG,jhu
,Armenia,40.0691,45.0382,2020-04-19,1291,20,545,ARM,jhu
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-19,103,3,88,AUS,jhu
New South Wales,Australia,-33.8688,151.2093,2020-04-19,2957,26,1379,AUS,jhu
Northern Territory,Australia,-12.4634,130.8456,2020-04-19,28,0,9,AUS,jhu
Queensland,Australia,-27.4698,153.0251,2020-04-19,1019,6,738,AUS,jhu
South Australia,Australia,-34.9285,138.6007,2020-04-19,435,4,331,AUS,jhu
Tasmania,Australia,-42.8821,147.3272,2020-04-19,195,7,67,AUS,jhu
Victoria,Australia,-37.8136,144.9631,2020-04-19,1328,14,1172,AUS,jhu
Western Australia,Australia,-31.9505,115.8605,2020-04-19,545,7,340,AUS,jhu
,Austria,47.5162,14.5501,2020-04-19,14749,452,10501,AUT,jhu
,Azerbaijan,40.1431,47.5769,2020-04-19,1398,19,712,AZE,jhu
,Bahamas,25.025885,-78.035889,2020-04-19,55,9,10,BHS,jhu
,Bahrain,26.0275,50.55,2020-04-19,1881,7,759,BHR,jhu
,Bangladesh,23.685,90.3563,2020-04-19,2456,91,75,BGD,jhu
,Barbados,13.1939,-59.5432,2020-04-19,75,5,17,BRB,jhu
,Belarus,53.7098,27.9534,2020-04-19,5807,47,494,BLR,jhu
,Belgium,50.8333,4.469936,2020-04-19,38496,5683,8757,BEL,jhu
,Belize,17.1899,-88.4976,2020-04-19,18,2,2,BLZ,jhu
,Benin,9.3077,2.3158,2020-04-19,35,1,18,BEN,jhu
,Bhutan,27.5142,90.4336,2020-04-19,5,0,2,BTN,jhu
,Bolivia,-16.2902,-63.5887,2020-04-19,520,32,31,BOL,jhu
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-19,1285,48,347,BIH,jhu
,Botswana,-22.3285,24.6849,2020-04-19,20,1,0,BWA,jhu
,Brazil,-14.235,-51.9253,2020-04-19,38654,2462,22130,BRA,jhu
,Brunei,4.5353,114.7277,2020-04-19,138,1,115,BRN,jhu
,Bulgaria,42.7339,25.4858,2020-04-19,894,42,161,BGR,jhu
,Burkina Faso,12.2383,-1.5616,2020-04-19,576,36,338,BFA,jhu
,Burma,21.9162,95.956,2020-04-19,111,5,7,MMR,jhu
,Burundi,-3.3731,29.9189,2020-04-19,5,1,0,BDI,jhu
,Cabo Verde,16.5388,-23.0418,2020-04-19,61,1,1,CPV,jhu
,Cambodia,11.55,104.9167,2020-04-19,122,0,105,KHM,jhu
,Cameroon,3.848,11.5021,2020-04-19,1017,42,305,CMR,jhu
,Central African Republic,6.6111,20.9394,2020-04-19,12,0,4,CAF,jhu
,Chad,15.4542,18.7322,2020-04-19,33,0,8,TCD,jhu
,Chile,-35.6751,-71.543,2020-04-19,10956,133,4338,CHL,jhu
Anhui,China,31.8257,117.2264,2020-04-19,991,6,984,CHN,jhu
Beijing,China,40.1824,116.4142,2020-04-19,593,8,510,CHN,jhu
Chongqing,China,30.0572,107.874,2020-04-19,579,6,570,CHN,jhu
Fujian,China,26.0789,117.9874,2020-04-19,355,1,339,CHN,jhu
Gansu,China,35.7518,104.2861,2020-04-19,139,2,137,CHN,jhu
Guangdong,China,23.3417,113.4244,2020-04-19,1580,8,1490,CHN,jhu
Guangxi,China,23.8298,108.7881,2020-04-19,254,2,252,CHN,jhu
Guizhou,China,26.8154,106.8748,2020-04-19,147,2,145,CHN,jhu
Hainan,China,19.1959,109.7453,2020-04-19,168,6,162,CHN,jhu
Heilongjiang,China,47.862,127.7615,2020-04-19,898,13,472,CHN,jhu
Hong Kong,China,22.3,114.2,2020-04-19,1025,4,602,CHN,jhu
Hubei,China,30.9756,112.2707,2020-04-19,68128,4512,63507,CHN,jhu
Hunan,China,27.6104,111.7088,2020-04-19,1019,4,1015,CHN,jhu
Inner Mongolia,China,44.0935,113.9448,2020-04-19,193,1,104,CHN,jhu
Jiangsu,China,32.9711,119.455,2020-04-19,653,0,643,CHN,jhu
Jiangxi,China,27.614,115.7221,2020-04-19,937,1,936,CHN,jhu
Jilin,China,43.6661,126.1923,2020-04-19,104,1,97,CHN,jhu
Liaoning,China,41.2956,122.6085,2020-04-19,146,2,142,CHN,jhu
Macau,China,22.1667,113.55,2020-04-19,45,0,20,CHN,jhu
Ningxia,China,37.2692,106.1655,2020-04-19,75,0,75,CHN,jhu
Qinghai,China,35.7452,95.9956,2020-04-19,18,0,18,CHN,jhu
Shaanxi,China,35.1917,108.8701,2020-04-19,256,3,252,CHN,jhu
Shandong,China,36.3427,118.1498,2020-04-19,787,7,765,CHN,jhu
Shanghai,China,31.202,121.4491,2020-04-19,635,7,521,CHN,jhu
Shanxi,China,37.5777,112.2922,2020-04-19,197,0,135,CHN,jhu
Sichuan,China,30.6171,102.7103,2020-04-19,561,3,554,CHN,jhu
Tianjin,China,39.3054,117.323,2020-04-19,189,3,174,CHN,jhu
Tibet,China,31.6927,88.0924,2020-04-19,1,0,1,CHN,jhu
Xinjiang,China,41.1129,85.2401,2020-04-19,76,3,73,CHN,jhu
Yunnan,China,24.974,101.487,2020-04-19,184,2,178,CHN,jhu
Zhejiang,China,29.1832,120.0934,2020-04-19,1268,1,1247,CHN,jhu
,Colombia,4.5709,-74.2973,2020-04-19,3792,179,711,COL,jhu
,Comoros,-11.6455,43.3333,2020-04-19,0,0,0,COM,jhu
,Congo (Brazzaville),-0.228,15.8277,2020-04-19,143,6,11,COG,jhu
,Congo (Kinshasa),-4.0383,21.7587,2020-04-19,327,25,26,COD,jhu
,Costa Rica,9.7489,-83.7534,2020-04-19,660,5,112,CRI,jhu
,Cote d'Ivoire,7.54,-5.5471,2020-04-19,847,9,260,CIV,jhu
,Croatia,45.1,15.2,2020-04-19,1871,47,709,HRV,jhu
,Cuba,21.521757,-77.78116700000002,2020-04-19,1035,34,255,CUB,jhu
,Cyprus,35.1264,33.4299,2020-04-19,767,12,81,CYP,jhu
,Czechia,49.8175,15.473,2020-04-19,6746,186,1298,CZE,jhu
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-19,185,0,176,DNK,jhu
Greenland,Denmark,71.7069,-42.6043,2020-04-19,11,0,11,DNK,jhu
,Denmark,56.2639,9.5018,2020-04-19,7384,355,4141,DNK,jhu
,Diamond Princess,0.0,0.0,2020-04-19,712,13,644,cruise,jhu
,Djibouti,11.8251,42.5903,2020-04-19,846,2,102,DJI,jhu
,Dominica,15.415,-61.371,2020-04-19,16,0,8,DMA,jhu
,Dominican Republic,18.7357,-70.1627,2020-04-19,4680,226,363,DOM,jhu
,Ecuador,-1.8312,-78.1834,2020-04-19,9468,474,1061,ECU,jhu
,Egypt,26.820553000000004,30.802498,2020-04-19,3144,239,732,EGY,jhu
,El Salvador,13.7942,-88.8965,2020-04-19,201,7,44,SLV,jhu
,Equatorial Guinea,1.6508,10.2679,2020-04-19,79,0,4,GNQ,jhu
,Eritrea,15.1794,39.7823,2020-04-19,39,0,3,ERI,jhu
,Estonia,58.5953,25.0136,2020-04-19,1528,40,164,EST,jhu
,Eswatini,-26.5225,31.4659,2020-04-19,22,1,8,SWZ,jhu
,Ethiopia,9.145,40.4897,2020-04-19,108,3,16,ETH,jhu
,Fiji,-17.7134,178.065,2020-04-19,17,0,0,FJI,jhu
,Finland,61.92411,25.748151,2020-04-19,3783,94,1700,FIN,jhu
French Guiana,France,3.9339,-53.1258,2020-04-19,96,0,64,FRA,jhu
French Polynesia,France,-17.6797,149.4068,2020-04-19,55,0,2,FRA,jhu
Guadeloupe,France,16.265,-61.551,2020-04-19,148,8,73,FRA,jhu
Martinique,France,14.6415,-61.0242,2020-04-19,163,12,73,FRA,jhu
Mayotte,France,-12.8275,45.166244,2020-04-19,271,4,117,FRA,jhu
New Caledonia,France,-20.904305,165.618042,2020-04-19,18,0,15,FRA,jhu
Reunion,France,-21.1151,55.5364,2020-04-19,408,0,237,FRA,jhu
Saint Barthelemy,France,17.9,-62.8333,2020-04-19,6,0,5,FRA,jhu
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-19,1,0,0,FRA,jhu
St Martin,France,18.0708,-63.0501,2020-04-19,37,2,19,FRA,jhu
,France,46.2276,2.2137,2020-04-19,151808,19694,35973,FRA,jhu
,Gabon,-0.8037,11.6094,2020-04-19,109,1,7,GAB,jhu
,Gambia,13.4432,-15.3101,2020-04-19,10,1,2,GMB,jhu
,Georgia,42.3154,43.3569,2020-04-19,394,4,93,GEO,jhu
,Germany,51.165691,10.451526,2020-04-19,145184,4586,88000,DEU,jhu
,Ghana,7.9465,-1.0232,2020-04-19,1042,9,99,GHA,jhu
,Greece,39.0742,21.8243,2020-04-19,2235,113,269,GRC,jhu
,Grenada,12.1165,-61.679,2020-04-19,14,0,6,GRD,jhu
,Guatemala,15.7835,-90.2308,2020-04-19,257,7,21,GTM,jhu
,Guinea,9.9456,-9.6966,2020-04-19,579,5,87,GIN,jhu
,Guinea-Bissau,11.8037,-15.1804,2020-04-19,50,0,3,GNB,jhu
,Guyana,4.860416000000002,-58.93018000000001,2020-04-19,65,7,9,GUY,jhu
,Haiti,18.9712,-72.2852,2020-04-19,47,3,0,HTI,jhu
,Holy See,41.9029,12.4534,2020-04-19,8,0,2,VAT,jhu
,Honduras,15.2,-86.2419,2020-04-19,472,46,15,HND,jhu
,Hungary,47.1625,19.5033,2020-04-19,1916,189,250,HUN,jhu
,Iceland,64.9631,-19.0208,2020-04-19,1771,9,1291,ISL,jhu
,India,20.593684,78.96288,2020-04-19,17615,559,2854,IND,jhu
,Indonesia,-0.7893,113.9213,2020-04-19,6575,582,686,IDN,jhu
,Iran,32.427908,53.68804599999999,2020-04-19,82211,5118,57023,IRN,jhu
,Iraq,33.223191,43.679291,2020-04-19,1539,82,1009,IRQ,jhu
,Ireland,53.1424,-7.6921,2020-04-19,15251,610,77,IRL,jhu
,Israel,31.046051,34.851612,2020-04-19,13491,172,3754,ISR,jhu
